Message_Body,Label,Sub_Category
"Dear Customer, 

931.25 TK Minimum Balance reserved on your account due to DPS scheme. 

Your current account balance is 10915.92 Tk and minimum balance is 01809788555 Tk.

For details, please contact 16167.",Ham,Real_Nagad
You are selected for Nagad Eid prize of 27937.64 BDT. Call 01812677292 within 1 hour.,Spam,Lottery
URGENT Nagad notice: KYC expired. Update now at http://nagadbangla-nagad.net,Spam,Phishing
"Ussd Balance Inquiry.

Fee Tk 2.51.

Balance Tk 46292.66.

TrxID QYPIGQX2 at 05/03/2026 10:55",Ham,Real_Nagad
"B2B Received. 

Amount: Tk 30737.58

Sender: 01907331979

TrxID: W819FMSY

Bal: Tk 15694.8

19/04/2026 20:22",Ham,Real_Nagad
"Deposit to VISA Debit Card is successful.

Card: **** **** **** 3130

Amount: Tk. 29835.78

Fee: Tk. 10.34

TxnID: TD503779

17/10/2025 22:59",Ham,Real_Nagad
Nagad Security: Unusual activity detected. Share OTP with agent 01773336409 now.,Spam,Phishing
Sorry! Your PIN reset attempt reached maximum limit. Please try again after some time or call 16167 for help.,Ham,Real_Nagad
"Congratulations! Now you are entitled to use all advanced services of Nagad. For more information, please call 16167",Ham,Real_Nagad
"Salary Received.

Ref: Bonus

Amount: Tk 7782.1

TxnID: K8UT0CVS

Balance: Tk. 68247.05

22/03/2025 01:32",Ham,Real_Nagad
"চাকরিটা আমি পেয়ে গেছি, বেলা, শুনছো?

এখন আর কেউ আটকাতে পারবে না

সম্বন্ধটা এই বার তুমি ভেস্তে দিতে পারো

মা কে বলে দাও বিয়ে তুমি করছো না",Ham,Real_Nagad
"DMO received.

Pls collect DMO passcode from sender.

Tk 24403.12

Sender: 01573872090

04/01/2026 13:31",Ham,Real_Nagad
Apnar Nagad e 23666.1 taka cashback pending. Claim: http://nagadbangla.com/nagad,Spam,Phishing
"সেন্ড মানি সফল হয়েছে।

এমাউন্ট : টাকা 27179.13

রিসিভার: 01502874456

রেফারেন্স: Family Support

ট্রানসাকশান আইডি: X985I0HI

ফি: টাকা 29.76

ব্যালেন্স: টাকা 44298.7

28/08/2025 23:52",Ham,Real_Nagad
"Fund Transfer

Amount: Tk 15757.21

Txn ID: AVZME9WT

Balance: Tk 58484.35

11/01/2026 06:15

Government Allowance

For details, please contact 16167",Ham,Real_Nagad
Apni 20215.61 tk disbursement er jonno select hoyechen. Verify: http://nagadbangla-nagad.net,Spam,Phishing
Nagad helpdesk: 39627.15 BDT refund pending. Send OTP to agent 01853091803 to release.,Spam,Phishing
"Bill Payment of Tk 45442.38 from 01404931628 is successful.

TxnId: 23GGODLU

08/04/2025 19:13",Ham,Real_Nagad
Apnar Nagad e 49273.41 taka cashback pending. Claim: http://rocket-bd.com/nagad,Spam,Phishing
ALERT: Your Nagad account is suspended. Call 01701621567 immediately to restore.,Spam,Phishing
You are referred to open Nagad A/C by Uddokta. Dial *167#  or download App (https://bit.ly/2qysI1P) to set PIN within 24 hrs. Detail 16167. T&C Apply,Ham,Real_Nagad
"EMI Payment to Titas Gas is successful.

Amount: Tk 18395.38 

Fee:23.01

Member Name/Code: 44191883

TxnId: UXHVDHGU.

Date: 06/03/2025 16:37.",Ham,Real_Nagad
নগদ অফার: 16488.39 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01568042438।,Spam,Phishing
"Dear Mohammed Rahman,

Your account 01117347262 is blocked for all IN activities. Such as : Cash In etc.",Ham,Real_Nagad
জরুরি: নগদ থেকে 40333.26 টাকা অজানা নম্বরে ট্রান্সফার হচ্ছে। বাতিল করুন: 01479970981।,Spam,Phishing
"EMI paid successfully.

DPS A/C: DPS141515

EMI: Tk 2135.62

Depositor: 01548913893

TxnId: YSJ5YWX0

DPS Balance: Tk 19736.38

25/02/2026 17:00",Ham,Real_Nagad
নগদ সিকিউরিটি: আপনার OTP শেয়ার করুন এজেন্টের সাথে: 01843352851।,Spam,Phishing
Nagad detected login from unknown device. Secure your account: 01618822217.,Spam,Phishing
"Bill Payment to GP Internet is successful.

Amount: Tk 19644.66

Fee : 12.67

TxnId: RMOC0K7Z

08/10/2025 12:06",Ham,Real_Nagad
Nagad detected login from unknown device. Secure your account: 01870325504.,Spam,Phishing
Nagad: 26203.79 tk refund pending apnar account e. Receive korte OTP deen: 01894343436.,Spam,Fake_Refund
নগদ সিকিউরিটি: আপনার OTP শেয়ার করুন এজেন্টের সাথে: 01582608634।,Spam,Phishing
"Welcome to NAGAD.

Please dial *167# and set your 4-digit PIN within 72 hours.

Do not share your PIN with others. 

For more information, please call 16167.",Ham,Real_Nagad
আপনার নগদ ওয়ালেটে 42914.68 টাকা পেন্ডিং। গ্রহণ করতে কল করুন: 01330438532।,Spam,Phishing
Apni 17912.03 tk disbursement er jonno select hoyechen. Verify: http://secure-bd-nagad.net,Spam,Phishing
"Congrats! You've received Cash-Back 19.41 BDT for saving Nagad Account for auto payment.

Bal: Tk 30577.55

TXN ID: 6NBYZM24

06/02/2026 13:26

For Details Call 16167",Ham,Real_Nagad
"DKYC re-submission request.

Username: Rahim Uddin

OTP: 460491

Expire date: 18:47",Ham,Real_Nagad
"Add Money Successful.

From: AMEX-BRAC Bank 

Amount: Tk 44325.09

Mobile: 01485624184

TxnID: LV724HK1

Balance: Tk 37296.5

16/02/2025 18:07",Ham,Real_Nagad
"Dear Mr./Ms. Fatema Khatun, <br/><br/><br/>

Thank you for <b>Nagad Merchant Account</b> registration against Chaldal. Your account associated Mobile Number is 01931136925. We are excited to have you get started. Firstly, follow these steps to confirm your Nagad Account:

<ul>

<li>Dial *167# from your registered Number</li>

<li>Set your 4-digit PIN</li>

<li>Confirm by typing the PIN again (do not reveal your secret PIN to anyone)</li>

</ul>

<br/>

Merchant Portal Credentials <br/>

Login URL: https://channel.mynagad.com:20010<br/>

Login ID: user4883<br/>

Password: 01984405076<br/><br/><br/>



That’s it! Your ‘Nagad’ Account is ready to roll.<br/><br/><br/>



NAGAD TEAM",Ham,Real_Nagad
"Never Share Any Code.

PIN Change Request.

Account: 01601975368

OTP/ Code: 407592

Expiry time : 00:13:00",Ham,Real_Nagad
"Payment to Daraz Bangladesh is successful.

Tk: 2840.98

TxnID: YWE3DKS4

Balance: Tk 11518.44

13/04/2026 07:01",Ham,Real_Nagad
"B2B Transfer Successful.

Amount: Tk 47380.56

Receiver: 01719889510

TrxID: CVARLW3M

Bal: Tk 14361.3

15/02/2026 10:03",Ham,Real_Nagad
"B2M Transfer successful.

Tk 6652.84

Fee: Tk 5.04

Merchant: 01775234674

TxnID: HOUU9SIJ

Balance: Tk 34519.25

17/12/2025 18:05",Ham,Real_Nagad
"Cashback Received From Nagad Mela.

Amount : Tk 16901.73

Trx ID : 53NOZ7QM

Balance : Tk 20527.11

06/02/2025 08:07",Ham,Real_Nagad
নগদ অফার: 48963.68 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01528637207।,Spam,Phishing
"Dear user, you have a PENDING refund of 31329.16 BDT from Nagad. Call 01422697292 to receive.",Spam,Fake_Refund
Your authorization for Chaldal has been expired at 05/03/2025 03:15.,Ham,Real_Nagad
Nagad helpline: Apnar balance frozen. Unfreeze korte OTP: 01406456980.,Spam,Phishing
"Payment - Bangla QR Successful 

Amount: Tk 47627.22 

Txn ID: VPCAYP9Y 

Date & Time: 05/08/2025 08:05",Ham,Real_Nagad
"Government Stipend Received.

Ref: Bonus

Amount: Tk 9560.98

TxnID: DPPQ0Y9D

Balance: Tk. 32329.18

23/06/2025 03:15",Ham,Real_Nagad
Nagad helpline: Apnar balance frozen. Unfreeze korte OTP: 01692891816.,Spam,Phishing
"Bill Payment of Tk 40082.52 from 01876334080 is successful.

TxnId: GWFHDV37

Commision : 12.58

10/02/2025 13:46",Ham,Real_Nagad
"Disbursement Received.

Tk. 44638.57

Trx ID : P1LLH2R9

Balance Tk. 33814.73

05/03/2025 14:10",Ham,Real_Nagad
Nagad helpline: Apnar balance frozen. Unfreeze korte OTP: 01692891816.,Spam,Phishing
Nagad Security: Unusual activity detected. Share OTP with agent 01849965758 now.,Spam,Phishing
You are selected for Nagad Eid prize of 22636.31 BDT. Call 01926635398 within 1 hour.,Spam,Lottery
"Dear Mohammed Rahman, <br/><br/>Your password reset is successful. Click on the web link, and login with the ID & password provided below.<br/><br/>Web Link: <b>https://portal.nagad.com.bd</b><br/>Login ID: <b>user3490</b><br/>New password: <b>01445615496</b><br/><br/>Thank you.",Ham,Real_Nagad
"Update Trust Level:

Customer Name - Fatema Khatun

Account Number - 01072401611

Trust Level - Premium

KYC Serial - KYC438680",Ham,Real_Nagad
"B2B Received. 

Amount: Tk 38618.65

Sender: 01645590754

TrxID: V726YG3D

Bal: Tk 52670.24

07/11/2025 10:32",Ham,Real_Nagad
You sent 10440.47 BDT to 01921529443 via Nagad. Call 01921529443 if this was a mistake.,Spam,Fake_Transaction
WARNING: Nagad detected 27221.39 BDT unauthorized transaction. Cancel: call 01306312527.,Spam,Phishing
Nagad lucky winner apni! 31135.67 tk nite WhatsApp korun: 01410879217.,Spam,Phishing
নগদ হেল্পলাইন: আপনার অ্যাকাউন্ট ব্লক হওয়া থেকে বাঁচাতে: http://mfs-reward-nagad.net,Spam,Phishing
Nagad helpdesk: 34654.32 BDT refund pending. Send OTP to agent 01616981339 to release.,Spam,Phishing
সতর্কতা! আপনার নগদ অ্যাকাউন্ট বন্ধ হওয়ার আগে যাচাই করুন। এখনই কল করুন: 01351959085।,Spam,Phishing
"Sorry, your account verification Failed.",Ham,Real_Nagad
"You've received BDT 252.89 for Customer Referral to 01755244566.

TxnID: 3RZTPLC6

02/08/2025 15:07

For details dial 16167",Ham,Real_Nagad
"Dear Fatema Khatun, <br/><br/>Registration successful.<br/><br/>Web Link: <b>https://portal.nagad.com.bd</b><br/>Login ID: <b>user1833</b><br/> Password: <b>01425135146</b><br/><br/>Thank you.",Ham,Real_Nagad
নগদ অফার: 10990.26 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01931854703।,Spam,Phishing
"DPS Cash Out Fee received.

Received Amt: Tk

15940.34

DPS A/C: DPS266140

TxnId: PD2SW24W

14/05/2025 17:10",Ham,Real_Nagad
আপনার নগদ থেকে 31596.19 টাকা রিফান্ড পেন্ডিং। গ্রহণ করতে কল করুন: 01749843308।,Spam,Fake_Refund
"B2B Transfer Successful.

Amount: Tk 41449.09

Receiver: 01483050601

TrxID: 6YV2VP6F

Bal: Tk 58151.19

20/07/2025 18:42",Ham,Real_Nagad
"Disbursement Received.

Reference: Stipend May

Amount: Tk 14812.6

TxnID: TNN8ILDA

Balance: Tk 40134.98

08/06/2025 18:39",Ham,Real_Nagad
সাবধান! কেউ আপনার নগদ অ্যাকাউন্টে ঢোকার চেষ্টা করছে। কল করুন: 01922570845।,Spam,Phishing
WARNING: Nagad detected 10277.9 BDT unauthorized transaction. Cancel: call 01858058280.,Spam,Phishing
You sent 9854.02 BDT to 01491857260 via Nagad. Call 01491857260 if this was a mistake.,Spam,Fake_Transaction
Nagad detected login from unknown device. Secure your account: 01870325504.,Spam,Phishing
Nagad Security: Unusual activity detected. Share OTP with agent 01849965758 now.,Spam,Phishing
আপনার নগদ থেকে 27590.47 টাকা 01698365455 নম্বরে পাঠানো হয়েছে। ভুল হলে কল করুন: 01698365455।,Spam,Fake_Transaction
Your Nagad account will be BLOCKED. Verify at: http://nagad-secure-bd.com,Spam,Phishing
"Never Share Your PASSWORD.

Portal Login Credential:

Username: user3545 

Password: 01735766349

For more information, please call 16167.",Ham,Real_Nagad
Cash Out of 15617.01 BDT from your Nagad account. TrxID CZ6EIMB9. Not you? Call 01314266224.,Spam,Fake_Transaction
"Dear Mohammed Rahman, <br/><br/>Your password reset is successful. Click on the web link, and login with the ID & password provided below.<br/><br/>Web Link: <b>https://portal.nagad.com.bd</b><br/>Login ID: <b>user3139</b><br/>New password: <b>01993967867</b><br/><br/>Thank you.",Ham,Real_Nagad
Congratulations! You won 11359.75 BDT in Nagad Lucky Draw! Call 01529448927 to claim.,Spam,Lottery
"EMI paid successfully.

DPS A/C: DPS586993

EMI: Tk 4925.16

TxnId: 4TEVWLQ6

Comm: Tk 7.28

Balance: Tk 52578.67

07/07/2025 19:42",Ham,Real_Nagad
আপনার নগদ থেকে 25411.13 টাকা রিফান্ড পেন্ডিং। গ্রহণ করতে কল করুন: 01581253613।,Spam,Fake_Refund
Apnar Nagad theke 34580.52 tk suspicious transaction. Cancel korte OTP: 01790369568,Spam,Phishing
জরুরি: নগদ থেকে 7740.51 টাকা অজানা নম্বরে ট্রান্সফার হচ্ছে। বাতিল করুন: 01883918233।,Spam,Phishing
"Sorry, your NAGAD account opening form has been rejected.

Please re-submit new form to nearest Uddokta point.

For more information, please call 16167.",Ham,Real_Nagad
সাবধান! কেউ আপনার নগদ অ্যাকাউন্টে ঢোকার চেষ্টা করছে। কল করুন: 01761359495।,Spam,Phishing
"Disbursement Received.

Reference: Bonus

Amount: Tk 38749.61

TxnID: RDXCK36H

Balance: Tk 58736.86",Ham,Real_Nagad
"As Nagad A/C wasn't registered within time frame, Send Money is reversed to 01846199168. 

Amount: Tk 23811.2

TrxID: X1KKC1XI",Ham,Real_Nagad
Nagad lucky winner apni! 23933.22 tk nite WhatsApp korun: 01605030615.,Spam,Phishing
Nagad lucky winner apni! 49579.19 tk nite WhatsApp korun: 01717121940.,Spam,Phishing
নগদ হেল্পলাইন: আপনার অ্যাকাউন্ট ব্লক হওয়া থেকে বাঁচাতে: http://verify-now-nagad.net,Spam,Phishing
Referral from 01952085943 for FDR of Tk. 48487.93 with 33 EMI of Tk. 4613.2.\n08/05/2025 17:54,Ham,Real_Nagad
"EMI paid successfully.

DPS A/C: DPS733727

EMI: Tk 2688.33

Depositor: 01871459125

TxnId: 91C329HH

DPS Balance: Tk 2030.83

24/01/2026 21:27",Ham,Real_Nagad
Cash Out of 2851.32 BDT from your Nagad account. TrxID X9WX1VAD. Not you? Call 01907127195.,Spam,Fake_Transaction
অভিনন্দন! নগদ লটারিতে আপনি 17058.58 টাকা জিতেছেন। এখনই কল করুন: 01824539375।,Spam,Lottery
Apnar Nagad e 42815.14 taka cashback pending. Claim: http://helpdesk.com/nagad,Spam,Phishing
"Shadhin Payment Successful.

Amount: Tk 17424.44

Receiver: 01487650875

TxnID: Z8G1A077

Fee: Tk 42.71

Balance: Tk 38082.3

24/12/2025 18:11",Ham,Real_Nagad
"Transfer Money - NPSB Successful 

Tk 24295.04 transferred

to PSP Ac. 01947612527  

To: Eastern Bank PLC

NPSB Fee: 3.47 (Incl VAT)

Txn ID: KT292MI5 

Balance: Tk 73035.4

Date & Time: 13/01/2026 16:08",Ham,Real_Nagad
সতর্কতা! আপনার নগদ অ্যাকাউন্ট বন্ধ হওয়ার আগে যাচাই করুন। এখনই কল করুন: 01756210890।,Spam,Phishing
Nagad account verify na korle block hobe. Ekhoni call korun: 01749597990.,Spam,Phishing
URGENT Nagad notice: KYC expired. Update now at http://support-nagad-nagad.net,Spam,Phishing
Nagad helpdesk: 27799.45 BDT refund pending. Send OTP to agent 01904652548 to release.,Spam,Phishing
"Congratulations! Now you are entitled to use all advanced services of Nagad. For more information, please call 16167",Ham,Real_Nagad
জরুরি: নগদ থেকে 7740.51 টাকা অজানা নম্বরে ট্রান্সফার হচ্ছে। বাতিল করুন: 01883918233।,Spam,Phishing
Nagad helpdesk: 27799.45 BDT refund pending. Send OTP to agent 01904652548 to release.,Spam,Phishing
Apni 20215.61 tk disbursement er jonno select hoyechen. Verify: http://nagadbangla-nagad.net,Spam,Phishing
"Never Share TOKEN or PIN.

PIN Change Request.

Account: 01459093011

Token: 249898

Expiry: 00:50:00",Ham,Real_Nagad
আপনার নগদ থেকে 35332.04 টাকা রিফান্ড পেন্ডিং। গ্রহণ করতে কল করুন: 01466790688।,Spam,Fake_Refund
"EMI paid successfully.

DPS A/C: DPS259804

EMI: Tk 3051.05

TxnId: 9DA1L526

Comm: Tk 25.45

Balance: Tk 36493.67

28/03/2025 09:10",Ham,Real_Nagad
Nagad Security: Unusual activity detected. Share OTP with agent 01481618141 now.,Spam,Phishing
আপনার নগদ থেকে 21822.14 টাকা 01490061941 নম্বরে পাঠানো হয়েছে। ভুল হলে কল করুন: 01490061941।,Spam,Fake_Transaction
"Payment Successful.

Tk 36613.62

Merchant: Shajgoj

TxnID: B1IJIYS2

Balance: Tk 31169.83

15/04/2026 14:56",Ham,Real_Nagad
You are selected for Nagad Eid prize of 45052.66 BDT. Call 01557241132 within 1 hour.,Spam,Lottery
URGENT: Nagad KYC update korun ba permanently block hobe. Agent: 01915004679,Spam,Phishing
ALERT: Your Nagad account is suspended. Call 01595494704 immediately to restore.,Spam,Phishing
Nagad detected login from unknown device. Secure your account: 01741398710.,Spam,Phishing
অভিনন্দন! নগদ লটারিতে আপনি 27711.03 টাকা জিতেছেন। এখনই কল করুন: 01835407010।,Spam,Lottery
"Lifting request approved.

Tk 47437.58.

TxnID: HDPWVBZ7

10/02/2025 18:24





ইউনিকোড চেক",Ham,Real_Nagad
Nagad diche 11379.75 tk Eid gift! Pote verify korun: http://nagad-helpdesk.net.,Spam,Phishing
ALERT: Your Nagad account is suspended. Call 01923576332 immediately to restore.,Spam,Phishing
"Donation sent.

To: Pathao

Amount: Tk 37892.88

TxnID: 8S1SAXT8

Balance: Tk 22142.01

16/04/2025 07:53",Ham,Real_Nagad
অভিনন্দন! আপনি নগদ লাকি ড্র-তে 14768.23 টাকা জিতেছেন। পেতে: http://nagad-verify-now.com,Spam,Phishing
Nagad Lottery Winner! Your prize: 47740.92 BDT. Claim at http://nagad-lottery.bkashbd.com,Spam,Lottery
"You've received BDT 92.5 as Nagad Welcome Bonus referred from 01825959817.

TxnID: OCJXZEFL

07/05/2025 21:25",Ham,Real_Nagad
Nagad: Payment of 24884.87 BDT to 01662159714 successful. Not you? Call 01662159714.,Spam,Fake_Transaction
Nagad Security: Unusual activity detected. Share OTP with agent 01783508669 now.,Spam,Phishing
অভিনন্দন! আপনি নগদ লাকি ড্র-তে 18951.26 টাকা জিতেছেন। পেতে: http://nagad-verify-now.com,Spam,Phishing
Apnar Nagad e 17388.31 taka cashback pending. Claim: http://helpdesk.com/nagad,Spam,Phishing
"Disbursement Received.

Tk. 30091.46

Trx ID : VIAA2UAQ

Balance Tk. 10658.43

11/05/2026 12:02",Ham,Real_Nagad
You sent 28528.21 BDT to 01628546862 via Nagad. Call 01628546862 if this was a mistake.,Spam,Fake_Transaction
"Refund Request Successful.

Freeze Amount: Tk 2725.11

TrxID: L9OT7TXK

19/02/2025 01:25",Ham,Real_Nagad
"Payment - Bangla QR Reversed 

Amount : Tk 23125.17 

Txn ID: BO8WF8NK 

Reversal Trxn ID: 5G2ZNTGG 

Date & Time: 20/03/2026 23:01 

Original Trxn Date & time: 09/12/2025 02:30 

Merchant Name: Chaldal 

Merchant Account Number: 

01378595902 

Terminal ID: T24282 

Acquirer Name: BRAC Bank",Ham,Real_Nagad
"Payment to Shajgoj is successful.

Tk: 17897.53

TxnID: WE776VGT

Balance: Tk 48049.0

14/12/2025 13:09",Ham,Real_Nagad
নগদ অফার: 25997.39 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01860049180।,Spam,Phishing
Nagad Security: Unusual activity detected. Share OTP with agent 01849965758 now.,Spam,Phishing
"Received Tk 45143.72.Visit Uddokta point, open Nagad account, receive balance.For more information, please call 16167.",Ham,Real_Nagad
Apni 28930.39 tk disbursement er jonno select hoyechen. Verify: http://verify-now-nagad.net,Spam,Phishing
"M2M received.

Tk 43035.02

Sender: 01401223063

TxnID: GA41IZXT

Balance: Tk 31121.77

26/09/2025 21:31",Ham,Real_Nagad
"Disbursement amount approved - Stipend

Tk. 11505.26

Bal Tk. 64142.57

Trx ID : 6LH07BA7

22/02/2025 16:25",Ham,Real_Nagad
"Shadhin Payment Successful.

Amount: Tk 14106.82

Receiver: 01943911218

TxnID: W3STT1EQ

Fee: Tk 4.74

Balance: Tk 65543.81

18/04/2026 00:30",Ham,Real_Nagad
"Disbursement (Txn Adjustment)

Amount: Tk 33665.23

Txn ID: FKJFPNQV

Ref Txn ID: UT75PB8Z

Balance: Tk 65021.3

01/11/2025 20:58

Remarks: Salary April 2026

For details, please contact 16167.",Ham,Real_Nagad
"Referral of Tk 17226.27 for 01626541466 is reversed.

Balance: Tk 32257.25

TrxID: O5YBRJNM

11/02/2026 09:19",Ham,Real_Nagad
You have received Cash Out Fee Cash Back for Square Pharma Disbursement.,Ham,Real_Nagad
নগদ হেল্পলাইন: আপনার অ্যাকাউন্ট ব্লক হওয়া থেকে বাঁচাতে: http://mfs-reward-nagad.net,Spam,Phishing
URGENT: Nagad KYC update korun ba permanently block hobe. Agent: 01555313253,Spam,Phishing
You are selected for Nagad Eid prize of 7323.66 BDT. Call 01759092693 within 1 hour.,Spam,Lottery
Apni 15248.75 tk disbursement er jonno select hoyechen. Verify: http://verify-now-nagad.net,Spam,Phishing
WARNING: Nagad detected 25000.2 BDT unauthorized transaction. Cancel: call 01315525397.,Spam,Phishing
Nagad refund of 41689.66 BDT is waiting for you. Confirm PIN with agent: 01438079924.,Spam,Fake_Refund
"Transfer Money - NPSB Successful 

Tk 43747.71 transferred

to PSP Ac. 01352380801  

To: Daraz Bangladesh

NPSB Fee: 2.18 (Incl VAT)

Txn ID: 7H81JMBP 

Balance: Tk 44113.25

Date & Time: 12/08/2025 18:06",Ham,Real_Nagad
নগদ সিকিউরিটি: আপনার OTP শেয়ার করুন এজেন্টের সাথে: 01308002982।,Spam,Phishing
Nagad lucky winner apni! 46269.31 tk nite WhatsApp korun: 01876787850.,Spam,Phishing
"Dear Customer, 

494.44 TK Minimum Balance frozen on your account due to loan repayment. 

Your current account balance is 43817.49 Tk and minimum balance is 01825207077 Tk.

For details, please contact 16167.",Ham,Real_Nagad
Nagad detected login from unknown device. Secure your account: 01518891112.,Spam,Phishing
সতর্কতা! আপনার নগদ অ্যাকাউন্ট বন্ধ হওয়ার আগে যাচাই করুন। এখনই কল করুন: 01532528505।,Spam,Phishing
"Lifting request approved.

Tk 1313.23.

TxnID: 09W1GXHG

07/03/2026 07:46





ইউনিকোড চেক",Ham,Real_Nagad
"Congrats! You've received Cash-Back 304.99 BDT for payment from saved account.

Bal: Tk 44987.36

TXN ID: ZZPQK51F

05/08/2025 10:17

For Details Call 16167",Ham,Real_Nagad
Your Nagad account will be BLOCKED. Verify at: http://nagad-support-nagad.com,Spam,Phishing
"Never Share Any Code.

PIN Change Request.

Account: 01556334949

OTP/ Code: 127705

Expiry time : 00:59:00",Ham,Real_Nagad
সাবধান! কেউ আপনার নগদ অ্যাকাউন্টে ঢোকার চেষ্টা করছে। কল করুন: 01354382844।,Spam,Phishing
ALERT: Your Nagad account is suspended. Call 01874706526 immediately to restore.,Spam,Phishing
WARNING: Nagad detected 46206.82 BDT unauthorized transaction. Cancel: call 01940536522.,Spam,Phishing
Nagad special reward: 9894.4 tk apnar jonno ready! Claim korte: 01314934485.,Spam,Lottery
Nagad refund of 49658.01 BDT is waiting for you. Confirm PIN with agent: 01314984184.,Spam,Fake_Refund
"Add Money Successful.

From: AMEX-BRAC Bank 

Amount: Tk 27076.7

Mobile: 01877949781

TxnID: SIUAZ71U

Balance: Tk 13310.69

14/01/2026 03:40",Ham,Real_Nagad
Your Nagad account will be BLOCKED. Verify at: http://nagad-secure-bd.com,Spam,Phishing
সাবধান! কেউ আপনার নগদ অ্যাকাউন্টে ঢোকার চেষ্টা করছে। কল করুন: 01875470310।,Spam,Phishing
সতর্কতা! আপনার নগদ অ্যাকাউন্ট বন্ধ হওয়ার আগে যাচাই করুন। এখনই কল করুন: 01941621630।,Spam,Phishing
"Update Trust Level:

Account Number - 01399982719

Trust Level - Basic

KYC Serial - KYC376537",Ham,Real_Nagad
"চাকরিটা আমি পেয়ে গেছি, বেলা, শুনছো?

এখন আর কেউ আটকাতে পারবে না

সম্বন্ধটা এই বার তুমি ভেস্তে দিতে পারো

মা কে বলে দাও বিয়ে তুমি করছো না",Ham,Real_Nagad
"Cash In Received.

Amt: Tk 47124.35

Uddokta: 01836164693

TrxID: 7J7Y96YG

Bal: 72109.13

06/02/2026 18:22",Ham,Real_Nagad
"Cash In successful. 

Tk 39419.83

Merchant: 01826359315

TxnID: SWRGVZ9A

Com: 2.18

Bal: 50111.77

02/03/2025 23:54",Ham,Real_Nagad
This is a Test SMS for Transections from QA.,Ham,Real_Nagad
URGENT: Nagad KYC update korun ba permanently block hobe. Agent: 01730207050,Spam,Phishing
Apni 32768.0 tk disbursement er jonno select hoyechen. Verify: http://nagadbangla-nagad.net,Spam,Phishing
"System Transaction of Tk 10413.37 is reversed. Balance Tk 66240.54. TrxID SM642PW5 at 19/10/2025 02:08

Mobile: 01951405082",Ham,Real_Nagad
"Tk 1448.07 transferred

to Card No. 01828736647

To: Foodpanda Bangladesh Card

NPSB Fee: 17.6 (Incl VAT)

Ref: REF45160 

Txn ID: Z76MH8PU

Balance: Tk 79292.03 

Date & Time: 19/05/2025 12:24

Target Pan Number (Masked) : 01855902203 

Target Institution Name : City Bank 

Nagad TrxnId : AZAL4W7S 

Reference : REF54786 

Amount : 9308.97

Total Fee (Fee+VAT) : 11.97 

Transaction Date & Time-DFS : 15/03/2025 10:50 

New Balance: 75208.12",Ham,Real_Nagad
Nagad Lottery Winner! Your prize: 35513.83 BDT. Claim at http://nagad-lottery.mfs-reward.com,Spam,Lottery
Sorry! Your PIN reset attempt reached maximum limit. Please try again after some time or call 16167 for help.,Ham,Real_Nagad
Your Nagad account will be BLOCKED. Verify at: http://nagad-nagadbangla.com,Spam,Phishing
নগদ হেল্পলাইন: আপনার অ্যাকাউন্ট ব্লক হওয়া থেকে বাঁচাতে: http://verify-now-nagad.net,Spam,Phishing
নগদ অফার: 13387.1 টাকা ক্যাশব্যাক পেতে আপনার পিন শেয়ার করুন: 01720442847।,Spam,Phishing
Nagad detected login from unknown device. Secure your account: 01470373870.,Spam,Phishing
Nagad Lottery Winner! Your prize: 307.15 BDT. Claim at http://nagad-lottery.secure-bd.com,Spam,Lottery
আপনার নগদ থেকে 35332.04 টাকা রিফান্ড পেন্ডিং। গ্রহণ করতে কল করুন: 01466790688।,Spam,Fake_Refund
You sent 28528.21 BDT to 01628546862 via Nagad. Call 01628546862 if this was a mistake.,Spam,Fake_Transaction
সতর্কতা! আপনার নগদ অ্যাকাউন্ট বন্ধ হওয়ার আগে যাচাই করুন। এখনই কল করুন: 01756210890।,Spam,Phishing
সতর্কতা! আপনার নগদ অ্যাকাউন্ট বন্ধ হওয়ার আগে যাচাই করুন। এখনই কল করুন: 01684349123।,Spam,Phishing
"Dear user, you have a PENDING refund of 26896.68 BDT from Nagad. Call 01809423075 to receive.",Spam,Fake_Refund
আপনার নগদ থেকে 36991.62 টাকা রিফান্ড পেন্ডিং। গ্রহণ করতে কল করুন: 01665445544।,Spam,Fake_Refund
অভিনন্দন! নগদ লটারিতে আপনি 27711.03 টাকা জিতেছেন। এখনই কল করুন: 01835407010।,Spam,Lottery
You have authorized Daraz Bangladesh for payment at 03/09/2025 19:50.,Ham,Real_Nagad
"Update Trust Level:

Customer Name - Fatema Khatun

Account Number - 01033758619

Trust Level - Premium

KYC Serial - KYC504415",Ham,Real_Nagad
Cash Out of 15617.01 BDT from your Nagad account. TrxID CZ6EIMB9. Not you? Call 01314266224.,Spam,Fake_Transaction
সাবধান! কেউ আপনার নগদ অ্যাকাউন্টে ঢোকার চেষ্টা করছে। কল করুন: 01875470310।,Spam,Phishing
Nagad lucky winner apni! 8391.87 tk nite WhatsApp korun: 01439841824.,Spam,Phishing
"দেশী নগদে বেশী লাভ!

তাই, নগদে আসুন ঝড়ের বেগে... বিস্তারিত আসছে!",Ham,Real_Nagad
